sku,_attribute_set,_product_websites,_store,_type,_root_category,_category,name,short_description,description,price,size,color,url_key,has_options,required_options,status,tax_class_id,visibility,qty,is_in_stock,manage_stock,_super_products_sku,_super_attribute_code,_super_attribute_option
,,,,,,,,,,,,,,,,,,,,,,2011026700117,size,FREE
,,,,,,,,,,,,,,,,,,,,,,2011026700117,color,BLACK
201102707,属性セット（標準）,dannyanne,,configurable,Danny&Anne,トップス,ショルダーフリルニットノースリーブ,ショルダーフリルニットノースリーブ概要,ショルダーフリルニットノースリーブ詳細説明文,12600,,,201102707,1,1,1,4,4,0,1,1,2011027070516,color,GRAY
,,,,,,,,,,,,,,,,,,,,,,2011027070417,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011027070110,size,FREE
,,,,,,,,,,,,,,,,,,,,,,2011027070110,color,BLACK
201102715,属性セット（標準）,dannyanne,,configurable,Danny&Anne,トップス,ハイゲージニットカーディガン,ハイゲージニットカーディガン概要,ハイゲージニットカーディガン詳細説明文,14700,,,201102715,1,1,1,4,4,0,1,1,2011027150812,color,NAVY
,,,,,,,,,,,,,,,,,,,,,,2011027150515,color,GRAY
,,,,,,,,,,,,,,,,,,,,,,2011027150416,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011027150416,size,FREE
201102727,属性セット（標準）,dannyanne,,configurable,Danny&Anne,トップス,麻ニットプルオーバー,麻ニットプルオーバー概要,麻ニットプルオーバー詳細説明文,11550,,,201102727,1,1,1,4,4,0,1,1,2011027270718,color,BLUE
,,,,,,,,,,,,,,,,,,,,,,2011027270916,color,YELLOW
,,,,,,,,,,,,,,,,,,,,,,2011027270619,color,PINK
,,,,,,,,,,,,,,,,,,,,,,2011027270213,color,WHITE
,,,,,,,,,,,,,,,,,,,,,,2011027270213,size,FREE
201102752,属性セット（標準）,dannyanne,,configurable,Danny&Anne,トップス,ニットカーディガン,ニットカーディガン概要,ニットカーディガン詳細説明文,15750,,,201102752,1,1,1,4,4,0,1,1,2011027520417,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011027520110,size,FREE
,,,,,,,,,,,,,,,,,,,,,,2011027520110,color,BLACK
201102753,属性セット（標準）,dannyanne,,configurable,Danny&Anne,トップス,フリンジニット,フリンジニット概要,フリンジニット詳細説明文,15750,,,201102753,1,1,1,4,4,0,1,1,2011027530416,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011027530119,size,FREE
,,,,,,,,,,,,,,,,,,,,,,2011027530119,color,BLACK
201103423,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ワンピース,バックプリーツノースリーブシャツワンピース,バックプリーツノースリーブシャツワンピース概要,バックプリーツノースリーブシャツワンピース詳細説明文,12600,,,201103423,1,1,1,4,4,0,1,1,2011034230743,color,BLUE
,,,,,,,,,,,,,,,,,,,,,,2011034230934,color,YELLOW
,,,,,,,,,,,,,,,,,,,,,,2011034230941,color,YELLOW
,,,,,,,,,,,,,,,,,,,,,,2011034230736,color,BLUE
,,,,,,,,,,,,,,,,,,,,,,2011034230637,size,S
,,,,,,,,,,,,,,,,,,,,,,2011034230644,color,PINK
,,,,,,,,,,,,,,,,,,,,,,2011034230637,color,PINK
,,,,,,,,,,,,,,,,,,,,,,2011034230644,size,M
201103436,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ワンピース,裏起毛スウェットワンピース,裏起毛スウェットワンピース概要,裏起毛スウェットワンピース詳細説明文,12600,,,201103436,1,1,1,4,4,0,1,1,2011034360549,color,GRAY
,,,,,,,,,,,,,,,,,,,,,,2011034362444,color,D/GRAY
,,,,,,,,,,,,,,,,,,,,,,2011034362437,color,D/GRAY
,,,,,,,,,,,,,,,,,,,,,,2011034360549,size,M
,,,,,,,,,,,,,,,,,,,,,,2011034360532,size,S
,,,,,,,,,,,,,,,,,,,,,,2011034360532,color,GRAY
201103510,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ワンピース,2wayチュールスカートドレス,2wayチュールスカートドレス概要,2wayチュールスカートドレス詳細説明文,19950,,,201103510,1,1,1,4,4,0,1,1,2011035100434,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011035100441,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011035100144,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011035100144,size,M
,,,,,,,,,,,,,,,,,,,,,,2011035100137,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011035100137,size,S
201103513,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ワンピース,ティアードショルダードレス,ティアードショルダードレス概要,ティアードショルダードレス詳細説明文,19950,,,201103513,1,1,1,4,4,0,1,1,2011035130431,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011035130448,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011035130141,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011035130134,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011035130141,size,M
,,,,,,,,,,,,,,,,,,,,,,2011035130134,size,S
201103524,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ワンピース,タフタフレアースカートドレス,タフタフレアースカートドレス概要,タフタフレアースカートドレス詳細説明文,24150,,,201103524,1,1,1,4,4,0,1,1,2011035240147,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011035240147,size,M
,,,,,,,,,,,,,,,,,,,,,,2011035240130,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011035240130,size,S
201103526,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ワンピース,プリントシフォンマキシドレス,プリントシフォンマキシドレス概要,プリントシフォンマキシドレス詳細説明文,26250,,,201103526,1,1,1,4,4,0,1,1,2011035260237,color,WHITE
,,,,,,,,,,,,,,,,,,,,,,2011035260145,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011035260244,color,WHITE
,,,,,,,,,,,,,,,,,,,,,,2011035260138,size,S
,,,,,,,,,,,,,,,,,,,,,,2011035260145,size,M
,,,,,,,,,,,,,,,,,,,,,,2011035260138,color,BLACK
201103545,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ワンピース,ジャガード　ドレス,ジャガード　ドレス概要,ジャガード　ドレス詳細説明文,15750,,,201103545,1,1,1,4,4,0,1,1,2011035450546,size,M
,,,,,,,,,,,,,,,,,,,,,,2011035450546,color,GRAY
,,,,,,,,,,,,,,,,,,,,,,2011035450539,color,GRAY
,,,,,,,,,,,,,,,,,,,,,,2011035450539,size,S
201103547,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ワンピース,タックドワンピース,タックドワンピース概要,タックドワンピース詳細説明文,15750,,,201103547,1,1,1,4,4,0,1,1,2011035470919,color,YELLOW
,,,,,,,,,,,,,,,,,,,,,,2011035470711,color,BLUE
,,,,,,,,,,,,,,,,,,,,,,2011035470513,color,GRAY
,,,,,,,,,,,,,,,,,,,,,,2011035470513,size,FREE
201103550,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ワンピース,ワンショルダードレス,ワンショルダードレス概要,ワンショルダードレス詳細説明文,26250,,,201103550,1,1,1,4,4,0,1,1,2011035500142,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011035500142,size,M
,,,,,,,,,,,,,,,,,,,,,,2011035500135,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011035500135,size,S
201103656,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ワンピース,ジオメトリックプリントドレス,ジオメトリックプリントドレス概要,ジオメトリックプリントドレス詳細説明文,15750,,,201103656,1,1,1,4,4,0,1,1,2011036560831,color,NAVY
,,,,,,,,,,,,,,,,,,,,,,2011036560640,color,PINK
,,,,,,,,,,,,,,,,,,,,,,2011036560848,color,NAVY
,,,,,,,,,,,,,,,,,,,,,,2011036560640,size,M
,,,,,,,,,,,,,,,,,,,,,,2011036560633,size,S
,,,,,,,,,,,,,,,,,,,,,,2011036560633,color,PINK
201103658,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ワンピース,オフショルダーマキシドレス,オフショルダーマキシドレス概要,オフショルダーマキシドレス詳細説明文,19950,,,201103658,1,1,1,4,4,0,1,1,2011036580716,color,BLUE
,,,,,,,,,,,,,,,,,,,,,,2011036580419,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011036580112,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011036580112,size,FREE
201103660,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ワンピース,タックリボンドレス,タックリボンドレス概要,タックリボンドレス詳細説明文,13650,,,201103660,1,1,1,4,4,0,1,1,2011036600742,color,BLUE
,,,,,,,,,,,,,,,,,,,,,,2011036600735,color,BLUE
,,,,,,,,,,,,,,,,,,,,,,2011036600445,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011036600438,size,S
,,,,,,,,,,,,,,,,,,,,,,2011036600438,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011036600445,size,M
201103709,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ワンピース,取り外しフリルニットワンピース,取り外しフリルニットワンピース概要,取り外しフリルニットワンピース詳細説明文,14700,,,201103709,1,1,1,4,4,0,1,1,2011037090511,color,GRAY
,,,,,,,,,,,,,,,,,,,,,,2011037090412,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011037090412,size,FREE
201104511,属性セット（標準）,dannyanne,,configurable,Danny&Anne,サロペット／オーバーオール,カシュクールショートサロペット,カシュクールショートサロペット概要,カシュクールショートサロペット詳細説明文,12600,,,201104511,1,1,1,4,4,0,1,1,2011045111611,color,SILVER
,,,,,,,,,,,,,,,,,,,,,,2011045110119,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011045110119,size,FREE
201104512,属性セット（標準）,dannyanne,,configurable,Danny&Anne,サロペット／オーバーオール,ワンショルダーサロペット,ワンショルダーサロペット概要,ワンショルダーサロペット詳細説明文,13650,,,201104512,1,1,1,4,4,0,1,1,2011045120514,color,GRAY
,,,,,,,,,,,,,,,,,,,,,,2011045120415,size,FREE
,,,,,,,,,,,,,,,,,,,,,,2011045120415,color,BEIGE
201104657,属性セット（標準）,dannyanne,,configurable,Danny&Anne,サロペット／オーバーオール,ボーダー×無地コンビメゾン,ボーダー×無地コンビメゾン概要,ボーダー×無地コンビメゾン詳細説明文,13650,,,201104657,1,1,1,4,4,0,1,1,2011046570516,color,GRAY
,,,,,,,,,,,,,,,,,,,,,,2011046570417,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011046570219,color,WHITE
,,,,,,,,,,,,,,,,,,,,,,2011046570219,size,FREE
201105428,属性セット（標準）,dannyanne,,configurable,Danny&Anne,スカート,ティアードタックスカート,ティアードタックスカート概要,ティアードタックスカート詳細説明文,13650,,,201105428,1,1,1,4,4,0,1,1,2011054281633,color,SILVER
,,,,,,,,,,,,,,,,,,,,,,2011054281640,color,SILVER
,,,,,,,,,,,,,,,,,,,,,,2011054280148,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011054280148,size,M
,,,,,,,,,,,,,,,,,,,,,,2011054280131,size,S
,,,,,,,,,,,,,,,,,,,,,,2011054280131,color,BLACK
201105562,属性セット（標準）,dannyanne,,configurable,Danny&Anne,スカート,形状記憶タフタフレアースカート,形状記憶タフタフレアースカート概要,形状記憶タフタフレアースカート詳細説明文,14700,,,201105562,1,1,1,4,4,0,1,1,2011055621636,color,SILVER
,,,,,,,,,,,,,,,,,,,,,,2011055621643,color,SILVER
,,,,,,,,,,,,,,,,,,,,,,2011055620141,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011055620134,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011055620141,size,M
,,,,,,,,,,,,,,,,,,,,,,2011055620134,size,S
201105563,属性セット（標準）,dannyanne,,configurable,Danny&Anne,スカート,ラップスカート,ラップスカート概要,ラップスカート詳細説明文,12600,,,201105563,1,1,1,4,4,0,1,1,2011055630119,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011055630416,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011055630119,size,FREE
201106429,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ショートパンツ,ファスナーポケットショートパンツ,ファスナーポケットショートパンツ概要,ファスナーポケットショートパンツ詳細説明文,11550,,,201106429,1,1,1,4,4,0,1,1,2011064290519,color,GRAY
,,,,,,,,,,,,,,,,,,,,,,2011064290816,color,NAVY
,,,,,,,,,,,,,,,,,,,,,,2011064290410,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011064290410,size,FREE
201106430,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ショートパンツ,2WAYラップショートパンツ,2WAYラップショートパンツ概要,2WAYラップショートパンツ詳細説明文,13650,,,201106430,1,1,1,4,4,0,1,1,2011064300645,color,PINK
,,,,,,,,,,,,,,,,,,,,,,2011064300744,color,BLUE
,,,,,,,,,,,,,,,,,,,,,,2011064300638,color,PINK
,,,,,,,,,,,,,,,,,,,,,,2011064300737,color,BLUE
,,,,,,,,,,,,,,,,,,,,,,2011064300140,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011064300140,size,M
,,,,,,,,,,,,,,,,,,,,,,2011064300133,size,S
,,,,,,,,,,,,,,,,,,,,,,2011064300133,color,BLACK
201106434,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ショートパンツ,レース×裏起毛スウェットショートパンツ,レース×裏起毛スウェットショートパンツ概要,レース×裏起毛スウェットショートパンツ詳細説明文,10290,,,201106434,1,1,1,4,4,0,1,1,2011064342416,color,D/GRAY
,,,,,,,,,,,,,,,,,,,,,,2011064340511,size,FREE
,,,,,,,,,,,,,,,,,,,,,,2011064340511,color,GRAY
201106542,属性セット（標準）,dannyanne,,configurable,Danny&Anne,ショートパンツ,プリントサテンキュロット,プリントサテンキュロット概要,プリントサテンキュロット詳細説明文,15750,,,201106542,1,1,1,4,4,0,1,1,2011065420236,color,WHITE
,,,,,,,,,,,,,,,,,,,,,,2011065420243,color,WHITE
,,,,,,,,,,,,,,,,,,,,,,2011065420144,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011065420144,size,M
,,,,,,,,,,,,,,,,,,,,,,2011065420137,size,S
,,,,,,,,,,,,,,,,,,,,,,2011065420137,color,BLACK
201107435,属性セット（標準）,dannyanne,,configurable,Danny&Anne,パンツ,裏起毛スウェットパンツ,裏起毛スウェットパンツ概要,裏起毛スウェットパンツ詳細説明文,9350,,,201107435,1,1,1,4,4,0,1,1,2011074350838,color,NAVY
,,,,,,,,,,,,,,,,,,,,,,2011074350845,color,NAVY
,,,,,,,,,,,,,,,,,,,,,,2011074350548,color,GRAY
,,,,,,,,,,,,,,,,,,,,,,2011074350531,color,GRAY
,,,,,,,,,,,,,,,,,,,,,,2011074350548,size,M
,,,,,,,,,,,,,,,,,,,,,,2011074350531,size,S
201107544,属性セット（標準）,dannyanne,,configurable,Danny&Anne,パンツ,フラワープリントパンツ,フラワープリントパンツ概要,フラワープリントパンツ詳細説明文,10290,,,201107544,1,1,1,4,4,0,1,1,2011075440811,color,NAVY
,,,,,,,,,,,,,,,,,,,,,,2011075440217,color,WHITE
,,,,,,,,,,,,,,,,,,,,,,2011075440217,size,FREE
201107564,属性セット（標準）,dannyanne,,configurable,Danny&Anne,パンツ,ウェストスタッズパンツ,ウェストスタッズパンツ概要,ウェストスタッズパンツ詳細説明文,12600,,,201107564,1,1,1,4,4,0,1,1,2011075640433,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011075640440,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011075640143,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011075640143,size,M
,,,,,,,,,,,,,,,,,,,,,,2011075640136,size,S
,,,,,,,,,,,,,,,,,,,,,,2011075640136,color,BLACK
201107567,属性セット（標準）,dannyanne,,configurable,Danny&Anne,パンツ,サテンパンツ,サテンパンツ概要,サテンパンツ詳細説明文,9350,,,201107567,1,1,1,4,4,0,1,1,2011075670119,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011075670119,size,FREE
201109854,属性セット（標準）,dannyanne,,configurable,Danny&Anne,グッズ,チェーンBAG,チェーンBAG概要,チェーンBAG詳細説明文,17850,,,201109854,1,1,1,4,4,0,1,1,2011098540512,color,GRAY
,,,,,,,,,,,,,,,,,,,,,,2011098540413,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011098540413,size,FREE
201109855,属性セット（標準）,dannyanne,,configurable,Danny&Anne,グッズ,タッセルBAG,タッセルBAG概要,タッセルBAG詳細説明文,17850,,,201109855,1,1,1,4,4,0,1,1,2011098550412,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011098550610,color,PINK
,,,,,,,,,,,,,,,,,,,,,,2011098550412,size,FREE
201110871,属性セット（標準）,dannyanne,,configurable,Danny&Anne,シューズ,ローヒールパンプス,ローヒールパンプス概要,ローヒールパンプス詳細説明文,15750,,,201110871,1,1,1,4,4,0,1,1,2011108710157,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011108710164,size,LL
,,,,,,,,,,,,,,,,,,,,,,2011108710164,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011108710157,size,L
,,,,,,,,,,,,,,,,,,,,,,2011108710140,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011108710133,size,S
,,,,,,,,,,,,,,,,,,,,,,2011108710133,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011108710140,size,M
201110872,属性セット（標準）,dannyanne,,configurable,Danny&Anne,シューズ,ローヒールパンプス,ローヒールパンプス概要,ローヒールパンプス詳細説明文,15750,,,201110872,1,1,1,4,4,0,1,1,2011108720750,color,BLUE
,,,,,,,,,,,,,,,,,,,,,,2011108720767,size,LL
,,,,,,,,,,,,,,,,,,,,,,2011108720750,size,L
,,,,,,,,,,,,,,,,,,,,,,2011108720767,color,BLUE
,,,,,,,,,,,,,,,,,,,,,,2011108720743,color,BLUE
,,,,,,,,,,,,,,,,,,,,,,2011108720736,size,S
,,,,,,,,,,,,,,,,,,,,,,2011108720736,color,BLUE
,,,,,,,,,,,,,,,,,,,,,,2011108720743,size,M
201110873,属性セット（標準）,dannyanne,,configurable,Danny&Anne,シューズ,ウェッジソールパンプス,ウェッジソールパンプス概要,ウェッジソールパンプス詳細説明文,25200,,,201110873,1,1,1,4,4,0,1,1,2011108730438,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011108730445,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011108730469,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011108730162,size,LL
,,,,,,,,,,,,,,,,,,,,,,2011108730452,color,BEIGE
,,,,,,,,,,,,,,,,,,,,,,2011108730162,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011108730131,size,S
,,,,,,,,,,,,,,,,,,,,,,2011108730155,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011108730148,size,M
,,,,,,,,,,,,,,,,,,,,,,2011108730131,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011108730148,color,BLACK
,,,,,,,,,,,,,,,,,,,,,,2011108730155,size,L
201110874,属性セット（標準）,dannyanne,,configurable,Danny&Anne,シューズ,ウェッジソールパンプス,ウェッジソールパンプス概要,ウェッジソールパンプス詳細説明文,25200,,,201110874,1,1,1,4,4,0,1,1,2011108740055,color,その他
,,,,,,,,,,,,,,,,,,,,,,2011108740062,size,LL
,,,,,,,,,,,,,,,,,,,,,,2011108740062,color,その他
,,,,,,,,,,,,,,,,,,,,,,2011108740055,size,L
,,,,,,,,,,,,,,,,,,,,,,2011108740031,size,S
,,,,,,,,,,,,,,,,,,,,,,2011108740031,color,その他
,,,,,,,,,,,,,,,,,,,,,,2011108740048,size,M
,,,,,,,,,,,,,,,,,,,,,,2011108740048,color,その他
